fileName,className,classComment,commentStart,commentEnd,classCommentSymbolLength,classCommentLineLength
C:\Users\vaano\python_projects\ipython\IPython\core\payload.py,PayloadManager,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\prefilter.py,PrefilterError,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\prefilter.py,PrefilterManager,"
Main prefilter component.

The IPython prefilter is run on all user input before it is run.  The
prefilter consumes lines of input and produces transformed lines of
input.

The implementation consists of two phases:

1. Transformers
2. Checkers and handlers

Over time, we plan on deprecating the checkers and handlers and doing
everything in the transformers.

The transformers are instances of :class:`PrefilterTransformer` and have
a single method :meth:`transform` that takes a line and returns a
transformed line.  The transformation can be accomplished using any
tool, but our current ones use regular expressions for speed.

After all the transformers have been run, the line is fed to the checkers,
which are instances of :class:`PrefilterChecker`.  The line is passed to
the :meth:`check` method, which either returns `None` or a
:class:`PrefilterHandler` instance.  If `None` is returned, the other
checkers are tried.  If an :class:`PrefilterHandler` instance is returned,
the line is passed to the :meth:`handle` method of the returned
handler and no further checkers are tried.

Both transformers and checkers have a `priority` attribute, that determines
the order in which they are called.  Smaller priorities are tried first.

Both transformers and checkers also have `enabled` attribute, which is
a boolean that determines if the instance is used.

Users or developers can change the priority or enabled attribute of
transformers or checkers, but they must call the :meth:`sort_checkers`
or :meth:`sort_transformers` method after changing the priority.
",79,115,1568,36
C:\Users\vaano\python_projects\ipython\IPython\core\prefilter.py,PrefilterTransformer,"
Transform a line of user input.
",345,346,31,1
C:\Users\vaano\python_projects\ipython\IPython\core\prefilter.py,PrefilterChecker,"
Inspect an input line and return a handler for that line.
",375,376,57,1
C:\Users\vaano\python_projects\ipython\IPython\core\prefilter.py,EmacsChecker,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\prefilter.py,MacroChecker,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\prefilter.py,IPyAutocallChecker,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\prefilter.py,AssignmentChecker,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\prefilter.py,AutoMagicChecker,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\prefilter.py,PythonOpsChecker,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\prefilter.py,AutocallChecker,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\prefilter.py,PrefilterHandler,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\prefilter.py,MacroHandler,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\prefilter.py,MagicHandler,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\prefilter.py,AutoHandler,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\prefilter.py,EmacsHandler,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\profileapp.py,ProfileLocate,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\profileapp.py,ProfileList,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\profileapp.py,ProfileCreate,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\profileapp.py,ProfileApp,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\profiledir.py,ProfileDirError,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\profiledir.py,ProfileDir,"
An object to manage the profile directory and its resources.

The profile directory is used by all IPython applications, to manage
configuration, logging and security.

This object knows how to find, create and manage these directories. This
should be used by any code that wants to handle profiles.
",29,36,299,7
C:\Users\vaano\python_projects\ipython\IPython\core\prompts.py,LazyEvaluate,"
This is used for formatting strings with values that need to be updated
at that time, such as the current time or working directory.
",6,8,132,2
C:\Users\vaano\python_projects\ipython\IPython\core\shellapp.py,InteractiveShellApp,"
A Mixin for applications that start InteractiveShell instances.

Provides configurables for loading extensions and executing files
as part of configuring a Shell environment.

The following methods should be called by the :meth:`initialize` method
of the subclass:

  - :meth:`init_path`
  - :meth:`init_shell` (to be implemented by the subclass)
  - :meth:`init_gui_pylab`
  - :meth:`init_extensions`
  - :meth:`init_code`
",100,113,423,13
C:\Users\vaano\python_projects\ipython\IPython\core\splitinput.py,LineInfo,"
A single line of input and associated info.

Includes the following as properties:

line
  The original, raw line

continue_prompt
  Is this line a continuation in a sequence of multiline input?

pre
  Any leading whitespace.

esc
  The escape character(s) in pre or the empty string if there isn't one.
  Note that '!!' and '??' are possible values for esc. Otherwise it will
  always be a single character.

ifun
  The 'function part', which is basically the maximal initial sequence
  of valid python identifiers and the '.' character. This is what is
  checked for alias and magic transformations, used for auto-calling,
  etc. In contrast to Python identifiers, it may start with ""%"" and contain
  ""*"".

the_rest
  Everything else on the line.
",82,109,748,27
C:\Users\vaano\python_projects\ipython\IPython\core\ultratb.py,TBTools,"
Basic tools used by all traceback printer classes.
",483,484,50,1
C:\Users\vaano\python_projects\ipython\IPython\core\ultratb.py,ListTB,"
Print traceback information from a traceback list, with optional color.

Calling requires 3 arguments: (etype, evalue, elist)
as would be obtained by::

  etype, evalue, tb = sys.exc_info()
  if tb:
    elist = traceback.extract_tb(tb)
  else:
    elist = None

It can thus be used by programs which need to process the traceback before
printing (such as console replacements based on the code module from the
standard library).

Because they are meant to be called without a full traceback (only a
list), instances of this class can't call the interactive pdb debugger.
",603,620,570,17
C:\Users\vaano\python_projects\ipython\IPython\core\ultratb.py,VerboseTB,"
A port of Ka-Ping Yee's cgitb.py module that outputs color text instead
of HTML.  Requires inspect and pydoc.  Crazy, man.

Modified version which optionally strips the topmost entries from the
traceback, to be used with alternate interpreters (because their own code
would appear in the traceback).
",853,859,299,6
C:\Users\vaano\python_projects\ipython\IPython\core\ultratb.py,FormattedTB,"
Subclass ListTB but allow calling with a traceback.

It can thus be used as a sys.excepthook for Python > 2.1.

Also adds 'Context' and 'Verbose' modes, not available in ListTB.

Allows a tb_offset to be specified. This is useful for situations where
one needs to remove a number of topmost frames from the traceback (such as
occurs with python programs that themselves execute other python code,
like Python shells).  
",1278,1288,417,10
C:\Users\vaano\python_projects\ipython\IPython\core\ultratb.py,AutoFormattedTB,"
A traceback printer which can be called on the fly.

It will find out about exceptions by itself.

A brief example::

    AutoTB = AutoFormattedTB(mode = 'Verbose',color_scheme='Linux')
    try:
      ...
    except:
      AutoTB()  # or AutoTB(out=logfile) where logfile is an open file object
",1371,1382,294,11
C:\Users\vaano\python_projects\ipython\IPython\core\ultratb.py,ColorTB,"
Shorthand to initialize a FormattedTB in Linux colors mode.
",1425,1426,59,1
C:\Users\vaano\python_projects\ipython\IPython\core\ultratb.py,SyntaxTB,"
Extension which holds some state: the last exception value
",1433,1434,58,1
C:\Users\vaano\python_projects\ipython\IPython\core\magics\auto.py,AutoMagics,"
Magics that control various autoX behaviors.
",25,26,44,1
C:\Users\vaano\python_projects\ipython\IPython\core\magics\basic.py,MagicsDisplay,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\magics\basic.py,BasicMagics,"
Magics that provide central IPython functionality.

These are various magics that don't fit into specific categories but that
are all part of the base 'IPython experience'.
",71,75,172,4
C:\Users\vaano\python_projects\ipython\IPython\core\magics\basic.py,AsyncMagics,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\magics\code.py,MacroToEdit,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\magics\code.py,InteractivelyDefined,"
Exception for interactively defined variable in magic_edit
",168,169,58,1
C:\Users\vaano\python_projects\ipython\IPython\core\magics\code.py,CodeMagics,"
Magics related to code management (loading, saving, editing, ...).
",174,175,66,1
C:\Users\vaano\python_projects\ipython\IPython\core\magics\code.py,DataIsObject,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\magics\config.py,ConfigMagics,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\magics\display.py,DisplayMagics,"
Magics for displaying various output types with literals

Defines javascript/latex/svg/html cell magics for writing
blocks in those languages, to be rendered in the frontend.
",27,31,174,4
C:\Users\vaano\python_projects\ipython\IPython\core\magics\execution.py,TimeitResult,"
Object returned by the timeit magic with info about the run.

Contains the following attributes :

loops: (int) number of loops done per measurement
repeat: (int) number of times the measurement has been repeated
best: (float) best execution time / number
all_runs: (list of float) execution time of each run (in s)
compile_time: (float) time of statement compilation (s)
",67,76,371,9
C:\Users\vaano\python_projects\ipython\IPython\core\magics\execution.py,TimeitTemplateFiller,"
Fill in the AST template for timing execution.

This is quite closely tied to the template definition, which is in
:meth:`ExecutionMagics.timeit`.
",124,128,146,4
C:\Users\vaano\python_projects\ipython\IPython\core\magics\execution.py,Timer,"
Timer class that explicitly uses self.inner

which is an undocumented implementation detail of CPython,
not shared by PyPy.",149,153,123,4
C:\Users\vaano\python_projects\ipython\IPython\core\magics\execution.py,ExecutionMagics,"
Magics related to code execution, debugging, profiling, etc.

    
",177,178,60,1
C:\Users\vaano\python_projects\ipython\IPython\core\magics\extension.py,ExtensionMagics,"
Magics to manage the IPython extensions system.
",25,26,47,1
C:\Users\vaano\python_projects\ipython\IPython\core\magics\history.py,HistoryMagics,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\magics\logging.py,LoggingMagics,"
Magics related to all logging machinery.
",29,30,40,1
C:\Users\vaano\python_projects\ipython\IPython\core\magics\namespace.py,NamespaceMagics,"
Magics to manage various aspects of the user's namespace.

These include listing variables, introspecting into them, etc.
",34,37,121,3
C:\Users\vaano\python_projects\ipython\IPython\core\magics\osm.py,OSMagics,"
Magics to interact with the underlying OS (shell-type functionality).
    
",31,32,69,1
C:\Users\vaano\python_projects\ipython\IPython\core\magics\packaging.py,PackagingMagics,"
Magics related to packaging & installation
",58,59,42,1
C:\Users\vaano\python_projects\ipython\IPython\core\magics\pylab.py,PylabMagics,"
Magics related to matplotlib's pylab support
",38,39,44,1
C:\Users\vaano\python_projects\ipython\IPython\core\magics\script.py,ScriptMagics,"
Magics for talking to scripts

This defines a base `%%script` cell magic for running a cell
with a program in a subprocess, and registers a few top-level
magics that call %%script with common interpreters.
",69,74,205,5
C:\Users\vaano\python_projects\ipython\IPython\core\magics\__init__.py,UserMagics,"
Placeholder for user-defined magics to be added at runtime.

All magics are eventually merged into a single namespace at runtime, but we
use this class to isolate the magics defined dynamically by the user into
their own class.
",36,41,227,5
C:\Users\vaano\python_projects\ipython\IPython\core\tests\tclass.py,C,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_application.py,TestApp,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_async_helpers.py,AsyncTest,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_completer.py,NamedInstanceMetaclass,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_completer.py,NamedInstanceClass,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_completer.py,KeyCompletable,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_completer.py,TestCompleter,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_completer.py,CompletionSplitterTestCase,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_completer.py,A,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_completer.py,A,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_completer.py,A,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_completer.py,C,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_completerlib.py,MockEvent,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_completerlib.py,Test_magic_run_completer,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_completerlib.py,Test_magic_run_completer_nonascii,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_debugger.py,_FakeInput,"
A fake input stream for pdb's interactive debugger.  Whenever a
line is read, print it (to simulate the user typing it), and then
return it.  The set of lines to return is specified in the
constructor; they should not have trailing newlines.
",19,23,241,4
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_debugger.py,PdbTestInput,"
Context manager that makes testing Pdb in doctests easier.
",34,35,58,1
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_events.py,CallbackTests,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_formatters.py,A,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_formatters.py,B,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_formatters.py,C,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_formatters.py,BadRepr,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_formatters.py,BadPretty,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_formatters.py,GoodPretty,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_formatters.py,MakePDF,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_formatters.py,BadHTML,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_formatters.py,HTMLNotImplemented,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_formatters.py,BadPretty,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_formatters.py,MyHTML,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_formatters.py,TextMagicHat,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_formatters.py,CallableMagicHat,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_formatters.py,BadReprArgs,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_formatters.py,SelfDisplaying,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_formatters.py,NotSelfDisplaying,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_formatters.py,JSONString,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_formatters.py,HasReprMime,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_formatters.py,Tester,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_formatters.py,HasReprMimeMeta,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_formatters.py,BadReprMime,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_handlers.py,CallableIndexable,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_handlers.py,Autocallable,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_hooks.py,Okay,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_hooks.py,Fail,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_inputsplitter.py,NoInputEncodingTestCase,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_inputsplitter.py,InputSplitterTestCase,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_inputsplitter.py,InteractiveLoopTestCase,"
Tests for an interactive loop like a python shell.
    
",351,352,50,1
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_inputsplitter.py,IPythonInputTestCase,"
By just creating a new class whose .isp is a different instance, we
re-run the same test battery on the new input splitter.

In addition, this runs the tests over the syntax and syntax_ml dicts that
were tested by individual functions, as part of the OO interface.

It also makes some checks on the raw buffer storage.
",386,393,318,7
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_inputsplitter.py,CellMagicsCommon,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_inputsplitter.py,CellModeCellMagics,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_inputsplitter.py,LineModeCellMagics,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_inputsplitter.py,X,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_inputsplitter.py,CommentTransformer,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_inputtransformer2.py,Tk,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_interactiveshell.py,DerivedInterrupt,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_interactiveshell.py,InteractiveShellTestCase,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_interactiveshell.py,TestSafeExecfileNonAsciiPath,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_interactiveshell.py,ExitCodeChecks,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_interactiveshell.py,TestSystemRaw,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_interactiveshell.py,TestSystemPipedExitCode,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_interactiveshell.py,TestModules,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_interactiveshell.py,Negator,"
Negates all number literals in an AST.",620,621,38,1
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_interactiveshell.py,TestAstTransform,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_interactiveshell.py,IntegerWrapper,"
Wraps all integers in a call to Integer()",693,694,41,1
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_interactiveshell.py,TestAstTransform2,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_interactiveshell.py,ErrorTransformer,"
Throws an error when it sees a number.",750,751,38,1
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_interactiveshell.py,TestAstTransformError,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_interactiveshell.py,StringRejector,"
Throws an InputRejected when it sees a string literal.

Used to verify that NodeTransformers can signal that a piece of code should
not be executed by throwing an InputRejected.",776,780,177,4
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_interactiveshell.py,TestAstTransformInputRejection,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_interactiveshell.py,DummyRepr,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_interactiveshell.py,TestSyntaxErrorTransformer,"
Check that SyntaxError raised by an input transformer is handled by run_cell()
",887,888,78,1
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_interactiveshell.py,TestWarningSuppression,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_interactiveshell.py,TestImportNoDeprecate,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_interactiveshell.py,Spam,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_interactiveshell.py,A,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_interactiveshell.py,A,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_interactiveshell.py,A,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_interactiveshell.py,A,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_magic.py,DummyMagics,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_magic.py,TestResetErrors,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_magic.py,TestXdel,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_magic.py,TestEnv,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_magic.py,CellMagicTestCase,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_magic.py,FooFoo,"
class with both %foo and %%foo magics
",999,1000,37,1
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_magic.py,A,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_magic.py,A,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_magic.py,KernelMagics,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_magic.py,MyMagics,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_magic.py,MyMagics2,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_magic_terminal.py,PasteTestCase,"
Multiple tests for clipboard pasting
",80,81,36,1
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_oinspect.py,Test,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_oinspect.py,Call,"
This is the class docstring.
",106,107,28,1
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_oinspect.py,HasSignature,"
This is the class docstring.
",118,119,28,1
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_oinspect.py,SimpleClass,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_oinspect.py,Awkward,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_oinspect.py,NoBoolCall,"
callable with `__bool__` raising should still be inspect-able.
",135,136,62,1
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_oinspect.py,SerialLiar,"
Attribute accesses always get another copy of the same class.

unittest.mock.call does something similar, but it's not ideal for testing
as the failure mode is to eat all your RAM. This gives up after 10k levels.
",149,153,212,4
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_oinspect.py,A,"
standard docstring
",239,240,18,1
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_oinspect.py,B,"
standard docstring
",243,244,18,1
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_oinspect.py,C,"
standard docstring
",248,249,18,1
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_oinspect.py,A,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_oinspect.py,A,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_prefilter.py,X,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_profile.py,ProfileStartupTest,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_prompts.py,PromptTests,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_pylabtools.py,TestPylabSwitch,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_pylabtools.py,Shell,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_run.py,TestMagicRunPass,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_run.py,TestMagicRunSimple,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_run.py,TestMagicRunWithPackage,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_shellapp.py,TestFileToRun,"
Test the behavior of the file_to_run parameter.
",28,29,47,1
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_ultratb.py,ChangedPyFileTest,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_ultratb.py,NonAsciiTest,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_ultratb.py,NestedGenExprTestCase,"
Regression test for the following issues:
https://github.com/ipython/ipython/issues/8293
https://github.com/ipython/ipython/issues/8205
",145,148,135,3
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_ultratb.py,IndentationErrorTest,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_ultratb.py,SyntaxErrorTest,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_ultratb.py,Python3ChainedExceptionsTest,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_ultratb.py,RecursionTest,,,,,
C:\Users\vaano\python_projects\ipython\IPython\core\tests\test_ultratb.py,TokenizeFailureTest,"
Tests related to https://github.com/ipython/ipython/issues/6864.",432,433,64,1
C:\Users\vaano\python_projects\ipython\IPython\extensions\autoreload.py,ModuleReloader,,,,,
C:\Users\vaano\python_projects\ipython\IPython\extensions\autoreload.py,StrongRef,,,,,
C:\Users\vaano\python_projects\ipython\IPython\extensions\autoreload.py,AutoreloadMagics,,,,,
C:\Users\vaano\python_projects\ipython\IPython\extensions\storemagic.py,StoreMagics,"
Lightweight persistence for python variables.

Provides the %store magic.
",60,63,73,3
C:\Users\vaano\python_projects\ipython\IPython\extensions\tests\test_autoreload.py,FakeShell,,,,,
C:\Users\vaano\python_projects\ipython\IPython\extensions\tests\test_autoreload.py,Fixture,"
Fixture for creating test module files
",67,68,38,1
C:\Users\vaano\python_projects\ipython\IPython\extensions\tests\test_autoreload.py,TestAutoreload,,,,,
C:\Users\vaano\python_projects\ipython\IPython\external\qt_loaders.py,ImportDenier,"
Import Hook that will guard against bad Qt imports
once IPython commits to a specific binding
",36,38,93,2
C:\Users\vaano\python_projects\ipython\IPython\external\decorators\_numpy_testing_noseclasses.py,KnownFailureTest,"
Raise this exception to mark a test as a known failing test.
",11,12,60,1
C:\Users\vaano\python_projects\ipython\IPython\external\decorators\_numpy_testing_noseclasses.py,KnownFailure,"
Plugin that installs a KNOWNFAIL error class for the
KnownFailureClass exception.  When KnownFailureTest is raised,
the exception will be logged in the knownfail attribute of the
result, 'K' or 'KNOWNFAIL' (verbose) will be output, and the
exception will not be counted as an error or failure.
",16,21,293,5
C:\Users\vaano\python_projects\ipython\IPython\lib\backgroundjobs.py,BackgroundJobManager,"
Class to manage a pool of backgrounded threaded jobs.

Below, we assume that 'jobs' is a BackgroundJobManager instance.

Usage summary (see the method docstrings for details):

  jobs.new(...) -> start a new job
  
  jobs() or jobs.status() -> print status summary of all jobs

  jobs[N] -> returns job number N.

  foo = jobs[N].result -> assign to variable foo the result of job N

  jobs[N].traceback() -> print the traceback of dead job N

  jobs.remove(N) -> remove (finished) job N

  jobs.flush() -> remove all finished jobs
  
As a convenience feature, BackgroundJobManager instances provide the
utility result and traceback methods which retrieve the corresponding
information from the jobs list:

  jobs.result(N) <--> jobs[N].result
  jobs.traceback(N) <--> jobs[N].traceback()

While this appears minor, it allows you to use tab completion
interactively on the job manager instance.
",42,71,894,29
C:\Users\vaano\python_projects\ipython\IPython\lib\backgroundjobs.py,BackgroundJobBase,"
Base class to build BackgroundJob classes.

The derived classes must implement:

- Their own __init__, since the one here raises NotImplementedError.  The
  derived constructor must call self._init() at the end, to provide common
  initialization.

- A strform attribute used in calls to __str__.

- A call() method, which will make the actual execution call and must
  return a value to be held in the 'result' field of the job object.
",358,370,436,12
C:\Users\vaano\python_projects\ipython\IPython\lib\backgroundjobs.py,BackgroundJobExpr,"
Evaluate an expression as a background job (uses a separate thread).
",446,447,68,1
C:\Users\vaano\python_projects\ipython\IPython\lib\backgroundjobs.py,BackgroundJobFunc,"
Run a function call as a background job (uses a separate thread).
",469,470,65,1
C:\Users\vaano\python_projects\ipython\IPython\lib\clipboard.py,ClipboardEmpty,,,,,
C:\Users\vaano\python_projects\ipython\IPython\lib\demo.py,DemoError,,,,,
C:\Users\vaano\python_projects\ipython\IPython\lib\demo.py,Demo,,,,,
C:\Users\vaano\python_projects\ipython\IPython\lib\demo.py,IPythonDemo,"
Class for interactive demos with IPython's input processing applied.

This subclasses Demo, but instead of executing each block by the Python
interpreter (via exec), it actually calls IPython on it, so that any input
filters which may be in place are applied to the input block.

If you have an interactive environment which exposes special input
processing, you can use this class instead to write demo scripts which
operate exactly as if you had typed them interactively.  The default Demo
class requires the input to be valid, pure Python code.
",543,553,547,10
C:\Users\vaano\python_projects\ipython\IPython\lib\demo.py,LineDemo,"
Demo where each line is executed as a separate block.

The input script should be valid Python code.

This class doesn't require any markup at all, and it's meant for simple
scripts (with no nesting or any kind of indentation) which consist of
multiple lines of input to be executed, one at a time, as if they had been
typed in the interactive prompt.

Note: the input can not have *any* indentation, which means that only
single-lines of input are accepted, not even function definitions are
valid.
",561,573,499,12
C:\Users\vaano\python_projects\ipython\IPython\lib\demo.py,IPythonLineDemo,"
Variant of the LineDemo class whose input is processed by IPython.
",596,597,66,1
C:\Users\vaano\python_projects\ipython\IPython\lib\demo.py,ClearMixin,"
Use this mixin to make Demo classes with less visual clutter.

Demos using this mixin will clear the screen before every block and use
blank marquees.

Note that in order for the methods defined here to actually override those
of the classes it's mixed with, it must go /first/ in the inheritance
tree.  For example:

    class ClearIPDemo(ClearMixin,IPythonDemo): pass

will provide an IPythonDemo class with the mixin's features.
",601,613,431,12
C:\Users\vaano\python_projects\ipython\IPython\lib\demo.py,ClearDemo,,,,,
C:\Users\vaano\python_projects\ipython\IPython\lib\demo.py,ClearIPDemo,,,,,
