"class","comment"
"GtRemoteInspectorClient","GtRemoteInspectorClient connects to a matching REST/JSON server to enable inspection / viewing of remote objects.A typical startup script is:[[[GtRemoteInspectorServer new	server: 'http://localhost:8080']]]Default values are specified in ${method:name=GtRemoteInspectorClient>>#initialize}.Inspecting the result will provide an inspector showing the list of named root objects.!!Public API and Key Messages- server: specify the address of the server (see example above)- namedObjectAt: 	Retrieve the proxy for the well known object named !!Internal Representation and Key Implementation Points.!!!Instance Variables	server:		<ZnUrl>"
"GtScenery",""
"GtSceneryDocumenterTutorialForContactBookExamples",""
"GtSceneryPlaygroundTwoPharoSnippetsWithVisualization",""
"GtSceneryDocumenterTalk",""
"GtSceneryPlaygroundOnePharoSnippetWithVisualization",""
"GtSceneryDocumenterEmpty",""
"GtSceneryPlaygroundOnePharoSnippetWithFolder",""
"GtSceneryDebuggerOnRope",""
"GtSceneryPlaygroundOnZincJsonRequest",""
"GtSceneryBuilderItem",""
"GtSceneryDebuggerDocumentWithExceptionInExample",""
"GtSceneryPlaygroundOnADictionary",""
"GtSceneryBuilder",""
"GtSceneryConnectorForObjects",""
"GtSceneryDocumenterTutorialInClassComments",""
"GtSceneryTranscriptReflection",""
"GtSceneryConnectorForExample",""
"GtSceneryDocumenterTutorialForMondrian",""
"GtSceneryTranscriptAnimation",""
"GtSceneryCoderOnQuery",""
"GtSceneryDocumenterTutorialForFaceAPI",""
"GtSceneryTranscriptAPI",""
"GtSceneryCoderOnMethod",""
"GtSceneryDocumenterTutorialForExamples",""
"GtSceneryReleaserForGT",""
"GtSpotterDebuggingExceptionHandler",""
"GtSpotterHeaderElement",""
"GtSpotterExitAnnouncement",""
"GtSpotterStart",""
"GtSpotterActOn",""
"GtSpotterSyncTask",""
"GtSpotterProcessor",""
"GtSpotterProcessorLink",""
"GtSpotterSearchFinished",""
"GtSpotterCandidate","I represent one search candidate produced by a spotter porcessor"
"GtCurrentSpotterExceptionHandler",""
"GtSpotterCurrentStepChanged",""
"GtSpotterCandidates",""
"GtSpotterMethodListProcessorFilter",""
"GtSpotterCandidatesAmountChanged",""
"GtSpotterStepRemoved",""
"GtSpotterDeploymentExceptionHandler",""
"GtSpotterPreviewElement",""
"GtSpotterHideHints",""
"GtSpotterStep",""
"GtSpotterAllCandidatesRemoved",""
"GtSpotterBlockIterator",""
"GtSpotterCandidatesProcessor",""
"GlamorousAuthor",""
"GtSpotterSelectedCandidateChanged",""
"GtSpotterContext",""
"GtSpotterSearchField",""
"GtSpotterDiveInElement",""
"GtSpotterProcessorCandidates","I represent a collection of candidates for some Spotter processor"
"GtSpotterNullProcessorFilter",""
"GtSpotterCategorySelected",""
"GtSpotterPager",""
"GtSpotterExtensionSettings",""
"GtSpotterStepElement",""
"GtSpotterHidePreview",""
"GtSpotterDoubleLinkedList",""
"GtSpotterTaskItAsyncTask","I am a asynchronous task adaptor.I use a Bloc TaskIt worker pool to schedule background tasks."
"GtSpotterCandidateDeselected",""
"GtSpotterHelp",""
"GtSpotterCandidatesListProcessor",""
"GtSpotterAllCandidatesAdded",""
"GtSpotterShowPreview",""
"GtSpotterExceptionHandler",""
"GtSpotterElement",""
"GtSpotterDiveOut",""
"GtSpotterSettingsProcessorFilter",""
"GtSpotterDiveInCategory",""
"GtSpotterExceptionHandlerNotFound",""
"GtSpotterIterator",""
"GtSpotterCandidateLink",""
"GtSpotterRevealHints",""
"GtSpotter",""
"GtSpotterUIThreadStream",""
"GtSpotterContextChanged",""
"GtSpotterBreadcrumb",""
"GtSpotterProcessorFilter",""
"GtSpotterCandidateAdded",""
"GtSpotterStepAdded",""
"GtSpotterPagerExamples",""
"GtSpotterStartSample",""
"GtSpotterExamples",""
"GtSpotterElementExamples",""
"GtSpotterModelExamples",""
"GtSpotterStepExamples",""
"GtSpotterCandidatesExamples",""
"GtSpotterBreadcrumbExamples",""
"GtExampleMethodResolverTest","This class contains tests"
"GtInspectorExamplesTest",""
"GtExamplesExamplesWithDependencies","I provide examples for ==GtExample== instances that define various kinds of dependencies."
"GtExamplesParametrizedExamples",""
"GtExampleResolverTest","This class contains tests"
"GtSpotterProcessorsForExamplesTest",""
"GtExamplesExamplesWithInheritance","I provide examples for ${class:GtExample}$ instances that use inherited or overriden examples."
"GtExamplesReleaseTest",""
"GtExamplesAnnouncingExamples",""
"GtExamplesExamplesWithRuntimeErrors","I provide examples for ==GtExample== instances that raise errors when the example is run."
"GtExampleMethodAfterTest","This class contains tests"
"GtInspectorExamplesManualTest","I am a test for manually checking that the inspector presentations work on all the examples objects in the system. I however exclude tests from some classes that can be problematic.I maintain the list of classes for which examples were tested in an external file, so if the image crashed I can resume checking.#run is the main entry point to the test"
"GtExamplesExamplesWithAfter","I provide examples for ==GtExample== instances that have an after method."
"GtExamplesExamplesWithinPackages",""
"GtTranscriptInsertStringAnnouncement",""
"GtTranscript","I am a transcript that can handle both strings and adornments.!Example[[[transcript := GTOTranscript new.element := transcript newEditorElement.transcript nextPutAll: 'testasdasda'.transcript nextPutAll: 'enhanced' with: [ BrTextAdornmentDynamicAttribute new beAppend; adornmentBlock: [ BlElement new size: 70 @ 50; background: Color red; yourself  ]].transcript nextPutAll: 'test'.element]]]"
"GtTranscriptInsertStringCommand",""
"GtTranscriptTextTaskAction",""
"GtTranscriptAnnouncement",""
"GtTranscriptElement","I am a transcript element with support of auto scroll!! Example[[[	| transcript transcriptElement |		transcript := GtTranscript new.	transcriptElement := GtTranscriptElement new.	transcriptElement transcript: transcript]]]"
"GtTranscriptExamples",""
"GtTranscriptNextBuilder","I am a utility class useful for scripting more complicated transcript instructions by cascading different options to be applied on the next string/character that is added to the transcript.Please note that it is mandatory to end the cascade with either ==#put:-== or ==#putAll:==.!!Example[[[	transcript next put: $a.	transcript next 		with: [ ... ];		put: $b]]]"
"GtTranscriptInsertStringTaskAction",""
"GtNestedTreeBuilderInnerStep",""
"GtNestedTreeBuilderSummaryStep",""
"GtNestedTreeNode",""
"GtNestedRectangleTreeMapContainerLayoutIterator",""
"GtNestedTreeBuilderGroupByStep",""
"GtNestedTreeBuilderStepContext",""
"GtNestedTreeLeaf",""
"GtNestedTreeBuilder",""
"GtNestedTreeBuilderRejectStep",""
"GtNestedTreeItem",""
"GtNestedTreeSummaryLeaf",""
"GtNestedRectangleTreeMap","I am a copy of class GtNestedTreeMap. This comment is copied from there, and might not be entirely accuratePlease comment me using the following template inspired by Class Responsibility Collaborator (CRC) design:For the Class part:  State a one line summary. For example, ""I represent a paragraph of text"".For the Responsibility part: Three sentences about my main responsibilities - what I do, what I know.For the Collaborators Part: State my main collaborators and one line about how I interact with them. Public API and Key Messages- message one   - message two - (for bonus points) how to create instances.   One simple example is simply gorgeous. Internal Representation and Key Implementation Points.    Instance Variables	containerEllipseBlock:		<Object>	leafEllipseBlock:		<Object>	leavesCreationBlock:		<Object>	leavesSizeBlock:		<Object>	roots:		<Object>	traversalBlock:		<Object>    Implementation Points"
